x,y,z,yaw
2.56,-1.23,2.0,165.92
2.55,-1.22,2.0,165.76
2.54,-1.22,2.0,165.6
2.53,-1.22,2.0,165.44
2.52,-1.22,2.0,165.28
2.51,-1.21,2.0,165.12
2.5,-1.21,2.0,164.97
2.49,-1.21,2.0,164.82
2.48,-1.21,2.0,164.66
2.47,-1.2,2.0,164.51
2.46,-1.2,2.0,164.36
2.45,-1.2,2.0,164.22
2.44,-1.2,2.0,164.07
2.43,-1.19,2.0,163.92
2.42,-1.19,2.0,163.78
2.41,-1.19,2.0,163.64
2.4,-1.18,2.0,163.5
2.39,-1.18,2.0,163.36
2.38,-1.18,2.0,163.22
2.37,-1.18,2.0,163.08
2.36,-1.17,2.0,162.94
2.35,-1.17,2.0,162.81
2.35,-1.17,2.0,162.67
2.34,-1.16,2.0,162.54
2.33,-1.16,2.0,162.41
2.32,-1.16,2.0,162.28
2.31,-1.16,2.0,162.15
2.3,-1.15,2.0,162.02
2.29,-1.15,2.0,161.9
2.28,-1.15,2.0,161.77
2.27,-1.14,2.0,161.65
2.26,-1.14,2.0,161.52
2.25,-1.14,2.0,161.4
2.24,-1.13,2.0,161.28
2.23,-1.13,2.0,161.16
2.22,-1.13,2.0,161.04
2.21,-1.12,2.0,160.92
2.2,-1.12,2.0,160.8
2.19,-1.12,2.0,160.69
2.18,-1.11,2.0,160.57
2.17,-1.11,2.0,160.46
2.16,-1.11,2.0,160.35
2.16,-1.1,2.0,160.23
2.15,-1.1,2.0,160.12
2.14,-1.1,2.0,160.01
2.13,-1.09,2.0,159.9
2.12,-1.09,2.0,159.8
2.11,-1.09,2.0,159.69
2.1,-1.08,2.0,159.58
2.09,-1.08,2.0,159.48
2.08,-1.08,2.0,159.37
2.07,-1.07,2.0,159.27
2.06,-1.07,2.0,159.17
2.05,-1.07,2.0,159.07
2.04,-1.06,2.0,158.96
2.03,-1.06,2.0,158.86
2.02,-1.05,2.0,158.76
2.02,-1.05,2.0,158.67
2.01,-1.05,2.0,158.57
2.0,-1.04,2.0,158.47
1.99,-1.04,2.0,158.38
1.98,-1.04,2.0,158.28
1.97,-1.03,2.0,158.19
1.96,-1.03,2.0,158.09
1.95,-1.03,2.0,158.0
1.94,-1.02,2.0,157.91
1.93,-1.02,2.0,157.82
1.92,-1.01,2.0,157.73
1.91,-1.01,2.0,157.64
1.9,-1.01,2.0,157.55
1.89,-1.0,2.0,157.46
1.89,-1.0,2.0,157.38
1.88,-0.99,2.0,157.29
1.87,-0.99,2.0,157.21
1.86,-0.99,2.0,157.12
1.85,-0.98,2.0,157.04
1.84,-0.98,2.0,156.95
1.83,-0.98,2.0,156.87
1.82,-0.97,2.0,156.79
1.81,-0.97,2.0,156.71
1.8,-0.96,2.0,156.63
1.79,-0.96,2.0,156.55
1.78,-0.96,2.0,156.47
1.77,-0.95,2.0,156.39
1.77,-0.95,2.0,156.31
1.76,-0.94,2.0,156.23
1.75,-0.94,2.0,156.16
1.74,-0.94,2.0,156.08
1.73,-0.93,2.0,156.01
1.72,-0.93,2.0,155.93
1.71,-0.92,2.0,155.86
1.7,-0.92,2.0,155.78
1.69,-0.91,2.0,155.71
1.68,-0.91,2.0,155.64
1.67,-0.91,2.0,155.57
1.67,-0.9,2.0,155.5
1.66,-0.9,2.0,155.43
1.65,-0.89,2.0,155.36
1.64,-0.89,2.0,155.29
1.63,-0.89,2.0,155.22
1.62,-0.88,2.0,155.15
1.61,-0.88,2.0,155.09
1.6,-0.87,2.0,155.02
1.59,-0.87,2.0,154.95
1.58,-0.86,2.0,154.89
1.57,-0.86,2.0,154.82
1.57,-0.86,2.0,154.76
1.56,-0.85,2.0,154.69
1.55,-0.85,2.0,154.63
1.54,-0.84,2.0,154.57
1.53,-0.84,2.0,154.51
1.52,-0.83,2.0,154.44
1.51,-0.83,2.0,154.38
1.5,-0.83,2.0,154.32
1.49,-0.82,2.0,154.26
1.48,-0.82,2.0,154.2
1.48,-0.81,2.0,154.14
1.47,-0.81,2.0,154.09
1.46,-0.8,2.0,154.03
1.45,-0.8,2.0,153.97
1.44,-0.8,2.0,153.91
1.43,-0.79,2.0,153.86
1.42,-0.79,2.0,153.8
1.41,-0.78,2.0,153.75
1.4,-0.78,2.0,153.69
1.39,-0.77,2.0,153.64
1.39,-0.77,2.0,153.58
1.38,-0.76,2.0,153.53
1.37,-0.76,2.0,153.48
1.36,-0.76,2.0,153.42
1.35,-0.75,2.0,153.37
1.34,-0.75,2.0,153.32
1.33,-0.74,2.0,153.27
1.32,-0.74,2.0,153.22
1.31,-0.73,2.0,153.17
1.31,-0.73,2.0,153.12
1.3,-0.72,2.0,153.07
1.29,-0.72,2.0,153.02
1.28,-0.72,2.0,152.97
1.27,-0.71,2.0,152.92
1.26,-0.71,2.0,152.88
1.25,-0.7,2.0,152.83
1.24,-0.7,2.0,152.78
1.23,-0.69,2.0,152.74
1.23,-0.69,2.0,152.69
1.22,-0.68,2.0,152.65
1.21,-0.68,2.0,152.6
1.2,-0.67,2.0,152.56
1.19,-0.67,2.0,152.51
1.18,-0.66,2.0,152.47
1.17,-0.66,2.0,152.43
1.16,-0.66,2.0,152.38
1.15,-0.65,2.0,152.34
1.15,-0.65,2.0,152.3
1.14,-0.64,2.0,152.26
1.13,-0.64,2.0,152.22
1.12,-0.63,2.0,152.18
1.11,-0.63,2.0,152.14
1.1,-0.62,2.0,152.1
1.09,-0.62,2.0,152.06
1.08,-0.61,2.0,152.02
1.07,-0.61,2.0,151.98
1.07,-0.6,2.0,151.94
1.06,-0.6,2.0,151.9
1.05,-0.59,2.0,151.87
1.04,-0.59,2.0,151.83
1.03,-0.59,2.0,151.79
1.02,-0.58,2.0,151.76
1.01,-0.58,2.0,151.72
1.0,-0.57,2.0,151.68
1.0,-0.57,2.0,151.65
0.99,-0.56,2.0,151.61
0.98,-0.56,2.0,151.58
0.97,-0.55,2.0,151.55
0.96,-0.55,2.0,151.51
0.95,-0.54,2.0,151.48
0.94,-0.54,2.0,151.45
0.93,-0.53,2.0,151.41
0.92,-0.53,2.0,151.38
0.92,-0.52,2.0,151.35
0.91,-0.52,2.0,151.32
0.9,-0.51,2.0,151.29
0.89,-0.51,2.0,151.25
0.88,-0.5,2.0,151.22
0.87,-0.5,2.0,151.19
0.86,-0.49,2.0,151.16
0.85,-0.49,2.0,151.13
0.85,-0.48,2.0,151.11
0.84,-0.48,2.0,151.08
0.83,-0.48,2.0,151.05
0.82,-0.47,2.0,151.02
0.81,-0.47,2.0,150.99
0.8,-0.46,2.0,150.96
0.79,-0.46,2.0,150.94
0.78,-0.45,2.0,150.91
0.78,-0.45,2.0,150.88
0.77,-0.44,2.0,150.86
0.76,-0.44,2.0,150.83
0.75,-0.43,2.0,150.81
0.74,-0.43,2.0,150.78
0.73,-0.42,2.0,150.76
0.72,-0.42,2.0,150.73
0.71,-0.41,2.0,150.71
0.71,-0.41,2.0,150.68
0.7,-0.4,2.0,150.66
0.69,-0.4,2.0,150.64
0.68,-0.39,2.0,150.61
0.67,-0.39,2.0,150.59
0.66,-0.38,2.0,150.57
0.65,-0.38,2.0,150.55
0.65,-0.37,2.0,150.53
0.64,-0.37,2.0,150.5
0.63,-0.36,2.0,150.48
0.62,-0.36,2.0,150.46
0.61,-0.35,2.0,150.44
0.6,-0.35,2.0,150.42
0.59,-0.34,2.0,150.4
0.58,-0.34,2.0,150.38
0.58,-0.33,2.0,150.36
0.57,-0.33,2.0,150.35
0.56,-0.32,2.0,150.33
0.55,-0.32,2.0,150.31
0.54,-0.31,2.0,150.29
0.53,-0.31,2.0,150.27
0.52,-0.3,2.0,150.26
0.51,-0.3,2.0,150.24
0.51,-0.29,2.0,150.22
0.5,-0.29,2.0,150.21
0.49,-0.28,2.0,150.19
0.48,-0.28,2.0,150.17
0.47,-0.27,2.0,150.16
0.46,-0.27,2.0,150.14
0.45,-0.26,2.0,150.13
0.45,-0.26,2.0,150.11
0.44,-0.25,2.0,150.1
0.43,-0.25,2.0,150.08
0.42,-0.24,2.0,150.07
0.41,-0.24,2.0,150.06
0.4,-0.23,2.0,150.04
0.39,-0.23,2.0,150.03
0.38,-0.22,2.0,150.02
0.38,-0.22,2.0,150.01
0.37,-0.21,2.0,149.99
0.36,-0.21,2.0,149.98
0.35,-0.2,2.0,149.97
0.34,-0.2,2.0,149.96
0.33,-0.19,2.0,149.95
0.32,-0.19,2.0,149.94
0.32,-0.18,2.0,149.93
0.31,-0.18,2.0,149.92
0.3,-0.17,2.0,149.91
0.29,-0.17,2.0,149.9
0.28,-0.16,2.0,149.89
0.27,-0.16,2.0,149.88
0.26,-0.15,2.0,149.87
0.25,-0.15,2.0,149.86
0.25,-0.14,2.0,149.86
0.24,-0.14,2.0,149.85
0.23,-0.13,2.0,149.84
0.22,-0.13,2.0,149.83
0.21,-0.12,2.0,149.83
0.2,-0.12,2.0,149.82
0.19,-0.11,2.0,149.81
0.19,-0.11,2.0,149.81
0.18,-0.1,2.0,149.8
0.17,-0.1,2.0,149.8
0.16,-0.09,2.0,149.79
0.15,-0.09,2.0,149.79
0.14,-0.08,2.0,149.78
0.13,-0.08,2.0,149.78
0.13,-0.07,2.0,149.77
0.12,-0.07,2.0,149.77
0.11,-0.06,2.0,149.77
0.1,-0.06,2.0,149.76
0.09,-0.05,2.0,149.76
0.08,-0.05,2.0,149.76
0.07,-0.04,2.0,149.75
0.06,-0.04,2.0,149.75
0.06,-0.03,2.0,149.75
0.05,-0.03,2.0,149.75
0.04,-0.02,2.0,149.75
0.03,-0.02,2.0,149.75
0.02,-0.01,2.0,149.74
0.01,-0.01,2.0,149.74
0.0,-0.0,2.0,149.74
-0.0,0.0,2.0,149.74
-0.01,0.01,2.0,149.74
-0.02,0.01,2.0,149.74
-0.03,0.02,2.0,149.75
-0.04,0.02,2.0,149.75
-0.05,0.03,2.0,149.75
-0.06,0.03,2.0,149.75
-0.06,0.04,2.0,149.75
-0.07,0.04,2.0,149.75
-0.08,0.05,2.0,149.76
-0.09,0.05,2.0,149.76
-0.1,0.06,2.0,149.76
-0.11,0.06,2.0,149.77
-0.12,0.07,2.0,149.77
-0.13,0.07,2.0,149.77
-0.13,0.08,2.0,149.78
-0.14,0.08,2.0,149.78
-0.15,0.09,2.0,149.79
-0.16,0.09,2.0,149.79
-0.17,0.1,2.0,149.8
-0.18,0.1,2.0,149.8
-0.19,0.11,2.0,149.81
-0.19,0.11,2.0,149.81
-0.2,0.12,2.0,149.82
-0.21,0.12,2.0,149.83
-0.22,0.13,2.0,149.83
-0.23,0.13,2.0,149.84
-0.24,0.14,2.0,149.85
-0.25,0.14,2.0,149.86
-0.25,0.15,2.0,149.86
-0.26,0.15,2.0,149.87
-0.27,0.16,2.0,149.88
-0.28,0.16,2.0,149.89
-0.29,0.17,2.0,149.9
-0.3,0.17,2.0,149.91
-0.31,0.18,2.0,149.92
-0.32,0.18,2.0,149.93
-0.32,0.19,2.0,149.94
-0.33,0.19,2.0,149.95
-0.34,0.2,2.0,149.96
-0.35,0.2,2.0,149.97
-0.36,0.21,2.0,149.98
-0.37,0.21,2.0,149.99
-0.38,0.22,2.0,150.01
-0.38,0.22,2.0,150.02
-0.39,0.23,2.0,150.03
-0.4,0.23,2.0,150.04
-0.41,0.24,2.0,150.06
-0.42,0.24,2.0,150.07
-0.43,0.25,2.0,150.08
-0.44,0.25,2.0,150.1
-0.45,0.26,2.0,150.11
-0.45,0.26,2.0,150.13
-0.46,0.27,2.0,150.14
-0.47,0.27,2.0,150.16
-0.48,0.28,2.0,150.17
-0.49,0.28,2.0,150.19
-0.5,0.29,2.0,150.21
-0.51,0.29,2.0,150.22
-0.51,0.3,2.0,150.24
-0.52,0.3,2.0,150.26
-0.53,0.31,2.0,150.27
-0.54,0.31,2.0,150.29
-0.55,0.32,2.0,150.31
-0.56,0.32,2.0,150.33
-0.57,0.33,2.0,150.35
-0.58,0.33,2.0,150.36
-0.58,0.34,2.0,150.38
-0.59,0.34,2.0,150.4
-0.6,0.35,2.0,150.42
-0.61,0.35,2.0,150.44
-0.62,0.36,2.0,150.46
-0.63,0.36,2.0,150.48
-0.64,0.37,2.0,150.5
-0.65,0.37,2.0,150.53
-0.65,0.38,2.0,150.55
-0.66,0.38,2.0,150.57
-0.67,0.39,2.0,150.59
-0.68,0.39,2.0,150.61
-0.69,0.4,2.0,150.64
-0.7,0.4,2.0,150.66
-0.71,0.41,2.0,150.68
-0.71,0.41,2.0,150.71
-0.72,0.42,2.0,150.73
-0.73,0.42,2.0,150.76
-0.74,0.43,2.0,150.78
-0.75,0.43,2.0,150.81
-0.76,0.44,2.0,150.83
-0.77,0.44,2.0,150.86
-0.78,0.45,2.0,150.88
-0.78,0.45,2.0,150.91
-0.79,0.46,2.0,150.94
-0.8,0.46,2.0,150.96
-0.81,0.47,2.0,150.99
-0.82,0.47,2.0,151.02
-0.83,0.47,2.0,151.05
-0.84,0.48,2.0,151.08
-0.85,0.48,2.0,151.11
-0.85,0.49,2.0,151.13
-0.86,0.49,2.0,151.16
-0.87,0.5,2.0,151.19
-0.88,0.5,2.0,151.22
-0.89,0.51,2.0,151.25
-0.9,0.51,2.0,151.29
-0.91,0.52,2.0,151.32
-0.92,0.52,2.0,151.35
-0.92,0.53,2.0,151.38
-0.93,0.53,2.0,151.41
-0.94,0.54,2.0,151.45
-0.95,0.54,2.0,151.48
-0.96,0.55,2.0,151.51
-0.97,0.55,2.0,151.55
-0.98,0.56,2.0,151.58
-0.99,0.56,2.0,151.61
-1.0,0.57,2.0,151.65
-1.0,0.57,2.0,151.68
-1.01,0.58,2.0,151.72
-1.02,0.58,2.0,151.76
-1.03,0.59,2.0,151.79
-1.04,0.59,2.0,151.83
-1.05,0.59,2.0,151.87
-1.06,0.6,2.0,151.9
-1.07,0.6,2.0,151.94
-1.07,0.61,2.0,151.98
-1.08,0.61,2.0,152.02
-1.09,0.62,2.0,152.06
-1.1,0.62,2.0,152.1
-1.11,0.63,2.0,152.14
-1.12,0.63,2.0,152.18
-1.13,0.64,2.0,152.22
-1.14,0.64,2.0,152.26
-1.15,0.65,2.0,152.3
-1.15,0.65,2.0,152.34
-1.16,0.66,2.0,152.38
-1.17,0.66,2.0,152.43
-1.18,0.66,2.0,152.47
-1.19,0.67,2.0,152.51
-1.2,0.67,2.0,152.56
-1.21,0.68,2.0,152.6
-1.22,0.68,2.0,152.65
-1.23,0.69,2.0,152.69
-1.23,0.69,2.0,152.74
-1.24,0.7,2.0,152.78
-1.25,0.7,2.0,152.83
-1.26,0.71,2.0,152.88
-1.27,0.71,2.0,152.92
-1.28,0.71,2.0,152.97
-1.29,0.72,2.0,153.02
-1.3,0.72,2.0,153.07
-1.31,0.73,2.0,153.12
-1.31,0.73,2.0,153.17
-1.32,0.74,2.0,153.22
-1.33,0.74,2.0,153.27
-1.34,0.75,2.0,153.32
-1.35,0.75,2.0,153.37
-1.36,0.76,2.0,153.42
-1.37,0.76,2.0,153.48
-1.38,0.76,2.0,153.53
-1.39,0.77,2.0,153.58
-1.39,0.77,2.0,153.64
-1.4,0.78,2.0,153.69
-1.41,0.78,2.0,153.75
-1.42,0.79,2.0,153.8
-1.43,0.79,2.0,153.86
-1.44,0.8,2.0,153.91
-1.45,0.8,2.0,153.97
-1.46,0.8,2.0,154.03
-1.47,0.81,2.0,154.09
-1.48,0.81,2.0,154.14
-1.48,0.82,2.0,154.2
-1.49,0.82,2.0,154.26
-1.5,0.83,2.0,154.32
-1.51,0.83,2.0,154.38
-1.52,0.83,2.0,154.44
-1.53,0.84,2.0,154.51
-1.54,0.84,2.0,154.57
-1.55,0.85,2.0,154.63
-1.56,0.85,2.0,154.69
-1.57,0.86,2.0,154.76
-1.57,0.86,2.0,154.82
-1.58,0.86,2.0,154.89
-1.59,0.87,2.0,154.95
-1.6,0.87,2.0,155.02
-1.61,0.88,2.0,155.09
-1.62,0.88,2.0,155.15
-1.63,0.89,2.0,155.22
-1.64,0.89,2.0,155.29
-1.65,0.89,2.0,155.36
-1.66,0.9,2.0,155.43
-1.67,0.9,2.0,155.5
-1.67,0.91,2.0,155.57
-1.68,0.91,2.0,155.64
-1.69,0.91,2.0,155.71
-1.7,0.92,2.0,155.78
-1.71,0.92,2.0,155.86
-1.72,0.93,2.0,155.93
-1.73,0.93,2.0,156.01
-1.74,0.94,2.0,156.08
-1.75,0.94,2.0,156.16
-1.76,0.94,2.0,156.23
-1.77,0.95,2.0,156.31
-1.77,0.95,2.0,156.39
-1.78,0.96,2.0,156.47
-1.79,0.96,2.0,156.55
-1.8,0.96,2.0,156.63
-1.81,0.97,2.0,156.71
-1.82,0.97,2.0,156.79
-1.83,0.98,2.0,156.87
-1.84,0.98,2.0,156.95
-1.85,0.98,2.0,157.04
-1.86,0.99,2.0,157.12
-1.87,0.99,2.0,157.21
-1.88,0.99,2.0,157.29
-1.89,1.0,2.0,157.38
-1.89,1.0,2.0,157.46
-1.9,1.01,2.0,157.55
-1.91,1.01,2.0,157.64
-1.92,1.01,2.0,157.73
-1.93,1.02,2.0,157.82
-1.94,1.02,2.0,157.91
-1.95,1.03,2.0,158.0
-1.96,1.03,2.0,158.09
-1.97,1.03,2.0,158.19
-1.98,1.04,2.0,158.28
-1.99,1.04,2.0,158.38
-2.0,1.04,2.0,158.47
-2.01,1.05,2.0,158.57
-2.02,1.05,2.0,158.67
-2.02,1.05,2.0,158.76
-2.03,1.06,2.0,158.86
-2.04,1.06,2.0,158.96
-2.05,1.07,2.0,159.07
-2.06,1.07,2.0,159.17
-2.07,1.07,2.0,159.27
-2.08,1.08,2.0,159.37
-2.09,1.08,2.0,159.48
-2.1,1.08,2.0,159.58
-2.11,1.09,2.0,159.69
-2.12,1.09,2.0,159.8
-2.13,1.09,2.0,159.9
-2.14,1.1,2.0,160.01
-2.15,1.1,2.0,160.12
-2.16,1.1,2.0,160.23
-2.16,1.11,2.0,160.35
-2.17,1.11,2.0,160.46
-2.18,1.11,2.0,160.57
-2.19,1.12,2.0,160.69
-2.2,1.12,2.0,160.8
-2.21,1.12,2.0,160.92
-2.22,1.13,2.0,161.04
-2.23,1.13,2.0,161.16
-2.24,1.13,2.0,161.28
-2.25,1.14,2.0,161.4
-2.26,1.14,2.0,161.52
-2.27,1.14,2.0,161.65
-2.28,1.15,2.0,161.77
-2.29,1.15,2.0,161.9
-2.3,1.15,2.0,162.02
-2.31,1.16,2.0,162.15
-2.32,1.16,2.0,162.28
-2.33,1.16,2.0,162.41
-2.34,1.16,2.0,162.54
-2.35,1.17,2.0,162.67
-2.35,1.17,2.0,162.81
-2.36,1.17,2.0,162.94
-2.37,1.18,2.0,163.08
-2.38,1.18,2.0,163.22
-2.39,1.18,2.0,163.36
-2.4,1.18,2.0,163.5
-2.41,1.19,2.0,163.64
-2.42,1.19,2.0,163.78
-2.43,1.19,2.0,163.92
-2.44,1.2,2.0,164.07
-2.45,1.2,2.0,164.22
-2.46,1.2,2.0,164.36
-2.47,1.2,2.0,164.51
-2.48,1.21,2.0,164.66
-2.49,1.21,2.0,164.82
-2.5,1.21,2.0,164.97
-2.51,1.21,2.0,165.12
-2.52,1.22,2.0,165.28
-2.53,1.22,2.0,165.44
-2.54,1.22,2.0,165.6
-2.55,1.22,2.0,165.76
-2.56,1.23,2.0,165.92
-2.57,1.23,2.0,166.08
-2.58,1.23,2.0,166.25
-2.59,1.23,2.0,166.42
-2.6,1.24,2.0,166.58
-2.61,1.24,2.0,166.75
-2.62,1.24,2.0,166.93
-2.62,1.24,2.0,167.1
-2.63,1.25,2.0,167.27
-2.64,1.25,2.0,167.45
-2.65,1.25,2.0,167.63
-2.66,1.25,2.0,167.81
-2.67,1.25,2.0,167.99
-2.68,1.26,2.0,168.17
-2.69,1.26,2.0,168.36
-2.7,1.26,2.0,168.54
-2.71,1.26,2.0,168.73
-2.72,1.26,2.0,168.92
-2.73,1.27,2.0,169.11
-2.74,1.27,2.0,169.31
-2.75,1.27,2.0,169.5
-2.76,1.27,2.0,169.7
-2.77,1.27,2.0,169.9
-2.78,1.28,2.0,170.1
-2.79,1.28,2.0,170.31
-2.8,1.28,2.0,170.51
-2.81,1.28,2.0,170.72
-2.82,1.28,2.0,170.93
-2.83,1.28,2.0,171.14
-2.84,1.28,2.0,171.35
-2.85,1.29,2.0,171.57
-2.86,1.29,2.0,171.78
-2.87,1.29,2.0,172.0
-2.88,1.29,2.0,172.23
-2.89,1.29,2.0,172.45
-2.9,1.29,2.0,172.68
-2.91,1.29,2.0,172.9
-2.92,1.3,2.0,173.13
-2.93,1.3,2.0,173.37
-2.94,1.3,2.0,173.6
-2.95,1.3,2.0,173.84
-2.96,1.3,2.0,174.08
-2.97,1.3,2.0,174.32
-2.98,1.3,2.0,174.56
-2.99,1.3,2.0,174.81
-3.0,1.3,2.0,175.06
-3.01,1.3,2.0,175.31
-3.02,1.31,2.0,175.56
-3.03,1.31,2.0,175.82
-3.04,1.31,2.0,176.08
-3.05,1.31,2.0,176.34
-3.06,1.31,2.0,176.6
-3.07,1.31,2.0,176.87
-3.08,1.31,2.0,177.14
-3.09,1.31,2.0,177.41
-3.1,1.31,2.0,177.68
-3.11,1.31,2.0,177.96
-3.12,1.31,2.0,178.24
-3.13,1.31,2.0,178.52
-3.14,1.31,2.0,178.8
-3.15,1.31,2.0,179.09
-3.16,1.31,2.0,179.38
-3.17,1.31,2.0,179.67
-3.18,1.31,2.0,179.97
-3.19,1.31,2.0,-179.73
-3.2,1.31,2.0,-179.43
-3.21,1.31,2.0,-179.13
-3.22,1.31,2.0,-178.82
-3.23,1.31,2.0,-178.51
-3.24,1.31,2.0,-178.2
-3.25,1.31,2.0,-177.88
-3.26,1.31,2.0,-177.56
-3.27,1.31,2.0,-177.24
-3.28,1.31,2.0,-176.92
-3.29,1.31,2.0,-176.59
-3.3,1.31,2.0,-176.26
-3.31,1.31,2.0,-175.93
-3.32,1.31,2.0,-175.59
-3.33,1.31,2.0,-175.25
-3.34,1.3,2.0,-174.91
-3.35,1.3,2.0,-174.56
-3.36,1.3,2.0,-174.21
-3.37,1.3,2.0,-173.86
-3.38,1.3,2.0,-173.51
-3.39,1.3,2.0,-173.15
-3.4,1.3,2.0,-172.79
-3.41,1.3,2.0,-172.42
-3.42,1.3,2.0,-172.06
-3.43,1.29,2.0,-171.69
-3.44,1.29,2.0,-171.31
-3.45,1.29,2.0,-170.94
-3.46,1.29,2.0,-170.56
-3.47,1.29,2.0,-170.17
-3.48,1.29,2.0,-169.79
-3.49,1.28,2.0,-169.4
-3.5,1.28,2.0,-169.01
-3.51,1.28,2.0,-168.61
-3.52,1.28,2.0,-168.21
-3.53,1.28,2.0,-167.81
-3.54,1.27,2.0,-167.41
-3.55,1.27,2.0,-167.0
-3.56,1.27,2.0,-166.59
-3.57,1.27,2.0,-166.17
-3.58,1.27,2.0,-165.76
-3.59,1.26,2.0,-165.34
-3.6,1.26,2.0,-164.92
-3.6,1.26,2.0,-164.49
-3.61,1.25,2.0,-164.06
-3.62,1.25,2.0,-163.63
-3.63,1.25,2.0,-163.2
-3.64,1.25,2.0,-162.76
-3.65,1.24,2.0,-162.32
-3.66,1.24,2.0,-161.87
-3.67,1.24,2.0,-161.43
-3.68,1.23,2.0,-160.98
-3.69,1.23,2.0,-160.53
-3.7,1.23,2.0,-160.08
-3.71,1.22,2.0,-159.62
-3.72,1.22,2.0,-159.16
-3.73,1.22,2.0,-158.7
-3.74,1.21,2.0,-158.24
-3.75,1.21,2.0,-157.77
-3.76,1.21,2.0,-157.3
-3.77,1.2,2.0,-156.83
-3.77,1.2,2.0,-156.36
-3.78,1.19,2.0,-155.88
-3.79,1.19,2.0,-155.41
-3.8,1.19,2.0,-154.93
-3.81,1.18,2.0,-154.45
-3.82,1.18,2.0,-153.96
-3.83,1.17,2.0,-153.48
-3.84,1.17,2.0,-152.99
-3.85,1.16,2.0,-152.5
-3.86,1.16,2.0,-152.01
-3.86,1.15,2.0,-151.52
-3.87,1.15,2.0,-151.03
-3.88,1.14,2.0,-150.53
-3.89,1.14,2.0,-150.03
-3.9,1.13,2.0,-149.54
-3.91,1.13,2.0,-149.04
-3.92,1.12,2.0,-148.54
-3.92,1.12,2.0,-148.04
-3.93,1.11,2.0,-147.54
-3.94,1.11,2.0,-147.03
-3.95,1.1,2.0,-146.53
-3.96,1.1,2.0,-146.02
-3.97,1.09,2.0,-145.52
-3.97,1.09,2.0,-145.01
-3.98,1.08,2.0,-144.51
-3.99,1.07,2.0,-144.0
-4.0,1.07,2.0,-143.49
-4.01,1.06,2.0,-142.99
-4.01,1.06,2.0,-142.48
-4.02,1.05,2.0,-141.97
-4.03,1.04,2.0,-141.46
-4.04,1.04,2.0,-140.95
-4.05,1.03,2.0,-140.45
-4.05,1.02,2.0,-139.94
-4.06,1.02,2.0,-139.43
-4.07,1.01,2.0,-138.92
-4.08,1.0,2.0,-138.42
-4.08,1.0,2.0,-137.91
-4.09,0.99,2.0,-137.4
-4.1,0.98,2.0,-136.9
-4.11,0.98,2.0,-136.39
-4.11,0.97,2.0,-135.89
-4.12,0.96,2.0,-135.38
-4.13,0.96,2.0,-134.88
-4.13,0.95,2.0,-134.38
-4.14,0.94,2.0,-133.88
-4.15,0.94,2.0,-133.38
-4.16,0.93,2.0,-132.88
-4.16,0.92,2.0,-132.38
-4.17,0.91,2.0,-131.89
-4.18,0.91,2.0,-131.39
-4.18,0.9,2.0,-130.9
-4.19,0.89,2.0,-130.4
-4.19,0.88,2.0,-129.91
-4.2,0.88,2.0,-129.42
-4.21,0.87,2.0,-128.93
-4.21,0.86,2.0,-128.45
-4.22,0.85,2.0,-127.96
-4.23,0.84,2.0,-127.47
-4.23,0.84,2.0,-126.99
-4.24,0.83,2.0,-126.51
-4.24,0.82,2.0,-126.03
-4.25,0.81,2.0,-125.55
-4.26,0.8,2.0,-125.08
-4.26,0.8,2.0,-124.6
-4.27,0.79,2.0,-124.13
-4.27,0.78,2.0,-123.66
-4.28,0.77,2.0,-123.19
-4.28,0.76,2.0,-122.72
-4.29,0.75,2.0,-122.25
-4.29,0.75,2.0,-121.79
-4.3,0.74,2.0,-121.33
-4.3,0.73,2.0,-120.87
-4.31,0.72,2.0,-120.41
-4.31,0.71,2.0,-119.95
-4.32,0.7,2.0,-119.49
-4.32,0.69,2.0,-119.04
-4.33,0.68,2.0,-118.59
-4.33,0.68,2.0,-118.14
-4.34,0.67,2.0,-117.69
-4.34,0.66,2.0,-117.24
-4.35,0.65,2.0,-116.8
-4.35,0.64,2.0,-116.36
-4.36,0.63,2.0,-115.92
-4.36,0.62,2.0,-115.48
-4.37,0.61,2.0,-115.04
-4.37,0.6,2.0,-114.6
-4.37,0.6,2.0,-114.17
-4.38,0.59,2.0,-113.74
-4.38,0.58,2.0,-113.31
-4.39,0.57,2.0,-112.88
-4.39,0.56,2.0,-112.45
-4.39,0.55,2.0,-112.02
-4.4,0.54,2.0,-111.6
-4.4,0.53,2.0,-111.18
-4.4,0.52,2.0,-110.76
-4.41,0.51,2.0,-110.34
-4.41,0.5,2.0,-109.92
-4.41,0.49,2.0,-109.51
-4.42,0.48,2.0,-109.09
-4.42,0.47,2.0,-108.68
-4.42,0.46,2.0,-108.27
-4.43,0.46,2.0,-107.86
-4.43,0.45,2.0,-107.45
-4.43,0.44,2.0,-107.04
-4.44,0.43,2.0,-106.64
-4.44,0.42,2.0,-106.23
-4.44,0.41,2.0,-105.83
-4.44,0.4,2.0,-105.43
-4.45,0.39,2.0,-105.03
-4.45,0.38,2.0,-104.63
-4.45,0.37,2.0,-104.23
-4.45,0.36,2.0,-103.83
-4.46,0.35,2.0,-103.44
-4.46,0.34,2.0,-103.04
-4.46,0.33,2.0,-102.65
-4.46,0.32,2.0,-102.26
-4.47,0.31,2.0,-101.87
-4.47,0.3,2.0,-101.48
