x,y,z,yaw
-0.31,-0.95,2.0,-108.27
-0.32,-0.95,2.0,-108.68
-0.33,-0.94,2.0,-109.09
-0.33,-0.94,2.0,-109.51
-0.34,-0.94,2.0,-109.92
-0.35,-0.94,2.0,-110.34
-0.35,-0.94,2.0,-110.76
-0.36,-0.93,2.0,-111.18
-0.37,-0.93,2.0,-111.6
-0.38,-0.93,2.0,-112.02
-0.38,-0.92,2.0,-112.45
-0.39,-0.92,2.0,-112.88
-0.4,-0.92,2.0,-113.31
-0.4,-0.92,2.0,-113.74
-0.41,-0.91,2.0,-114.17
-0.42,-0.91,2.0,-114.6
-0.42,-0.91,2.0,-115.04
-0.43,-0.9,2.0,-115.48
-0.44,-0.9,2.0,-115.92
-0.44,-0.9,2.0,-116.36
-0.45,-0.89,2.0,-116.8
-0.46,-0.89,2.0,-117.24
-0.46,-0.89,2.0,-117.69
-0.47,-0.88,2.0,-118.14
-0.48,-0.88,2.0,-118.59
-0.49,-0.87,2.0,-119.04
-0.49,-0.87,2.0,-119.49
-0.5,-0.87,2.0,-119.95
-0.51,-0.86,2.0,-120.41
-0.51,-0.86,2.0,-120.87
-0.52,-0.85,2.0,-121.33
-0.53,-0.85,2.0,-121.79
-0.53,-0.85,2.0,-122.25
-0.54,-0.84,2.0,-122.72
-0.55,-0.84,2.0,-123.19
-0.55,-0.83,2.0,-123.66
-0.56,-0.83,2.0,-124.13
-0.57,-0.82,2.0,-124.6
-0.57,-0.82,2.0,-125.08
-0.58,-0.81,2.0,-125.55
-0.59,-0.81,2.0,-126.03
-0.59,-0.8,2.0,-126.51
-0.6,-0.8,2.0,-126.99
-0.61,-0.79,2.0,-127.47
-0.62,-0.79,2.0,-127.96
-0.62,-0.78,2.0,-128.45
-0.63,-0.78,2.0,-128.93
-0.64,-0.77,2.0,-129.42
-0.64,-0.77,2.0,-129.91
-0.65,-0.76,2.0,-130.4
-0.65,-0.76,2.0,-130.9
-0.66,-0.75,2.0,-131.39
-0.67,-0.74,2.0,-131.89
-0.67,-0.74,2.0,-132.38
-0.68,-0.73,2.0,-132.88
-0.69,-0.73,2.0,-133.38
-0.69,-0.72,2.0,-133.88
-0.7,-0.71,2.0,-134.38
-0.71,-0.71,2.0,-134.88
-0.71,-0.7,2.0,-135.38
-0.72,-0.7,2.0,-135.89
-0.72,-0.69,2.0,-136.39
-0.73,-0.68,2.0,-136.9
-0.74,-0.68,2.0,-137.4
-0.74,-0.67,2.0,-137.91
-0.75,-0.66,2.0,-138.42
-0.75,-0.66,2.0,-138.92
-0.76,-0.65,2.0,-139.43
-0.77,-0.64,2.0,-139.94
-0.77,-0.64,2.0,-140.45
-0.78,-0.63,2.0,-140.95
-0.78,-0.62,2.0,-141.46
-0.79,-0.62,2.0,-141.97
-0.79,-0.61,2.0,-142.48
-0.8,-0.6,2.0,-142.99
-0.8,-0.59,2.0,-143.49
-0.81,-0.59,2.0,-144.0
-0.81,-0.58,2.0,-144.51
-0.82,-0.57,2.0,-145.01
-0.82,-0.57,2.0,-145.52
-0.83,-0.56,2.0,-146.02
-0.83,-0.55,2.0,-146.53
-0.84,-0.54,2.0,-147.03
-0.84,-0.54,2.0,-147.54
-0.85,-0.53,2.0,-148.04
-0.85,-0.52,2.0,-148.54
-0.86,-0.51,2.0,-149.04
-0.86,-0.51,2.0,-149.54
-0.87,-0.5,2.0,-150.03
-0.87,-0.49,2.0,-150.53
-0.87,-0.48,2.0,-151.03
-0.88,-0.48,2.0,-151.52
-0.88,-0.47,2.0,-152.01
-0.89,-0.46,2.0,-152.5
-0.89,-0.45,2.0,-152.99
-0.89,-0.45,2.0,-153.48
-0.9,-0.44,2.0,-153.96
-0.9,-0.43,2.0,-154.45
-0.91,-0.42,2.0,-154.93
-0.91,-0.42,2.0,-155.41
-0.91,-0.41,2.0,-155.88
-0.92,-0.4,2.0,-156.36
-0.92,-0.39,2.0,-156.83
-0.92,-0.39,2.0,-157.3
-0.93,-0.38,2.0,-157.77
-0.93,-0.37,2.0,-158.24
-0.93,-0.36,2.0,-158.7
-0.93,-0.36,2.0,-159.16
-0.94,-0.35,2.0,-159.62
-0.94,-0.34,2.0,-160.08
-0.94,-0.33,2.0,-160.53
-0.95,-0.33,2.0,-160.98
-0.95,-0.32,2.0,-161.43
-0.95,-0.31,2.0,-161.87
-0.95,-0.3,2.0,-162.32
-0.96,-0.3,2.0,-162.76
-0.96,-0.29,2.0,-163.2
-0.96,-0.28,2.0,-163.63
-0.96,-0.27,2.0,-164.06
-0.96,-0.27,2.0,-164.49
-0.97,-0.26,2.0,-164.92
-0.97,-0.25,2.0,-165.34
-0.97,-0.25,2.0,-165.76
-0.97,-0.24,2.0,-166.17
-0.97,-0.23,2.0,-166.59
-0.97,-0.22,2.0,-167.0
-0.98,-0.22,2.0,-167.41
-0.98,-0.21,2.0,-167.81
-0.98,-0.2,2.0,-168.21
-0.98,-0.2,2.0,-168.61
-0.98,-0.19,2.0,-169.01
-0.98,-0.18,2.0,-169.4
-0.98,-0.18,2.0,-169.79
-0.99,-0.17,2.0,-170.17
-0.99,-0.16,2.0,-170.56
-0.99,-0.16,2.0,-170.94
-0.99,-0.15,2.0,-171.31
-0.99,-0.14,2.0,-171.69
-0.99,-0.14,2.0,-172.06
-0.99,-0.13,2.0,-172.42
