x,y,z,yaw
-0.86,0.5,2.0,149.83
-0.86,0.5,2.0,149.84
-0.86,0.5,2.0,149.86
-0.86,0.5,2.0,149.87
-0.86,0.5,2.0,149.88
-0.87,0.5,2.0,149.89
-0.87,0.5,2.0,149.91
-0.87,0.5,2.0,149.92
-0.87,0.5,2.0,149.94
-0.87,0.5,2.0,149.95
-0.87,0.5,2.0,149.97
-0.87,0.5,2.0,149.99
-0.87,0.5,2.0,150.01
-0.87,0.5,2.0,150.03
-0.87,0.5,2.0,150.04
-0.87,0.5,2.0,150.06
-0.87,0.5,2.0,150.09
-0.87,0.5,2.0,150.11
-0.87,0.5,2.0,150.13
-0.87,0.5,2.0,150.15
-0.87,0.5,2.0,150.17
-0.87,0.5,2.0,150.2
-0.87,0.5,2.0,150.22
-0.87,0.5,2.0,150.25
-0.87,0.5,2.0,150.27
-0.87,0.5,2.0,150.3
-0.87,0.5,2.0,150.33
-0.87,0.49,2.0,150.36
-0.87,0.49,2.0,150.38
-0.87,0.49,2.0,150.41
-0.87,0.49,2.0,150.44
-0.87,0.49,2.0,150.47
-0.87,0.49,2.0,150.51
-0.87,0.49,2.0,150.54
-0.87,0.49,2.0,150.57
-0.87,0.49,2.0,150.6
-0.87,0.49,2.0,150.64
-0.87,0.49,2.0,150.67
-0.87,0.49,2.0,150.71
-0.87,0.49,2.0,150.75
-0.87,0.49,2.0,150.78
-0.87,0.49,2.0,150.82
-0.87,0.49,2.0,150.86
-0.87,0.49,2.0,150.9
-0.87,0.49,2.0,150.94
-0.87,0.49,2.0,150.98
-0.87,0.48,2.0,151.02
-0.88,0.48,2.0,151.06
-0.88,0.48,2.0,151.11
-0.88,0.48,2.0,151.15
