x,y,z,yaw
-3.0,0.63,2.0,0.0
-3.0,0.64,2.0,0.0
-3.0,0.65,2.0,0.0
-3.0,0.66,2.0,0.0
-3.0,0.67,2.0,0.0
-3.0,0.68,2.0,0.0
-3.0,0.69,2.0,0.0
-3.0,0.7,2.0,0.0
-3.0,0.71,2.0,0.0
-3.0,0.72,2.0,0.0
-3.0,0.73,2.0,0.0
-3.0,0.74,2.0,0.0
-3.0,0.75,2.0,0.0
-3.0,0.76,2.0,0.0
-3.0,0.77,2.0,0.0
-3.0,0.78,2.0,0.0
-3.0,0.79,2.0,0.0
-3.0,0.8,2.0,0.0
-3.0,0.81,2.0,0.0
-3.0,0.82,2.0,0.0
-3.0,0.83,2.0,0.0
-3.0,0.84,2.0,0.0
-3.0,0.85,2.0,0.0
-3.0,0.86,2.0,0.0
-3.0,0.87,2.0,0.0
-3.0,0.88,2.0,0.0
-3.0,0.89,2.0,0.0
-3.0,0.9,2.0,0.0
-3.0,0.91,2.0,0.0
-3.0,0.92,2.0,0.0
-3.0,0.93,2.0,0.0
-3.0,0.94,2.0,0.0
-3.0,0.95,2.0,0.0
-3.0,0.96,2.0,0.0
-3.0,0.97,2.0,0.0
-3.0,0.98,2.0,0.0
-3.0,0.99,2.0,0.0
-2.99,1.0,2.0,0.0
-2.98,1.0,2.0,0.0
-2.97,1.0,2.0,0.0
-2.96,1.0,2.0,0.0
-2.95,1.0,2.0,0.0
-2.94,1.0,2.0,0.0
-2.93,1.0,2.0,0.0
-2.92,1.0,2.0,0.0
-2.91,1.0,2.0,0.0
-2.9,1.0,2.0,0.0
-2.89,1.0,2.0,0.0
-2.88,1.0,2.0,0.0
-2.88,1.0,2.0,0.0
-2.86,1.0,2.0,0.0
-2.85,1.0,2.0,0.0
-2.84,1.0,2.0,0.0
-2.84,1.0,2.0,0.0
-2.82,1.0,2.0,0.0
-2.81,1.0,2.0,0.0
-2.8,1.0,2.0,0.0
-2.8,1.0,2.0,0.0
-2.78,1.0,2.0,0.0
-2.77,1.0,2.0,0.0
-2.76,1.0,2.0,0.0
-2.76,1.0,2.0,0.0
-2.74,1.0,2.0,0.0
-2.73,1.0,2.0,0.0
-2.72,1.0,2.0,0.0
-2.72,1.0,2.0,0.0
-2.7,1.0,2.0,0.0
-2.69,1.0,2.0,0.0
-2.68,1.0,2.0,0.0
-2.68,1.0,2.0,0.0
-2.66,1.0,2.0,0.0
-2.66,1.0,2.0,0.0
-2.64,1.0,2.0,0.0
-2.64,1.0,2.0,0.0
-2.62,1.0,2.0,0.0
-2.62,1.0,2.0,0.0
-2.6,1.0,2.0,0.0
-2.6,1.0,2.0,0.0
-2.58,1.0,2.0,0.0
-2.58,1.0,2.0,0.0
-2.56,1.0,2.0,0.0
-2.55,1.0,2.0,0.0
-2.54,1.0,2.0,0.0
-2.54,1.0,2.0,0.0
-2.52,1.0,2.0,0.0
-2.51,1.0,2.0,0.0
-2.5,1.0,2.0,0.0
-2.5,1.0,2.0,0.0
-2.48,1.0,2.0,0.0
-2.47,1.0,2.0,0.0
-2.46,1.0,2.0,0.0
-2.46,1.0,2.0,0.0
-2.44,1.0,2.0,0.0
-2.43,1.0,2.0,0.0
-2.42,1.0,2.0,0.0
-2.42,1.0,2.0,0.0
-2.41,1.0,2.0,0.0
-2.39,1.0,2.0,0.0
-2.38,1.0,2.0,0.0
-2.38,1.0,2.0,0.0
-2.37,1.0,2.0,0.0
-2.35,1.0,2.0,0.0
-2.34,1.0,2.0,0.0
-2.34,1.0,2.0,0.0
-2.33,1.0,2.0,0.0
-2.31,1.0,2.0,0.0
-2.3,1.0,2.0,0.0
-2.3,1.0,2.0,0.0
-2.28,1.0,2.0,0.0
-2.27,1.0,2.0,0.0
-2.26,1.0,2.0,0.0
-2.26,1.0,2.0,0.0
-2.24,1.0,2.0,0.0
-2.23,1.0,2.0,0.0
-2.22,1.0,2.0,0.0
-2.22,1.0,2.0,0.0
-2.2,1.0,2.0,0.0
-2.19,1.0,2.0,0.0
-2.18,1.0,2.0,0.0
-2.17,1.0,2.0,0.0
-2.16,1.0,2.0,0.0
-2.16,1.0,2.0,0.0
-2.14,1.0,2.0,0.0
-2.13,1.0,2.0,0.0
-2.12,1.0,2.0,0.0
-2.12,1.0,2.0,0.0
-2.1,1.0,2.0,0.0
-2.09,1.0,2.0,0.0
-2.08,1.0,2.0,0.0
-2.08,1.0,2.0,0.0
-2.06,1.0,2.0,0.0
-2.05,1.0,2.0,0.0
-2.04,1.0,2.0,0.0
-2.04,1.0,2.0,0.0
-2.02,1.0,2.0,0.0
-2.01,1.0,2.0,0.0
-2.0,1.0,2.0,0.0
-2.0,1.0,2.0,0.0
-1.98,1.0,2.0,0.0
-1.98,1.0,2.0,0.0
-1.96,1.0,2.0,0.0
-1.95,1.0,2.0,0.0
-1.94,1.0,2.0,0.0
-1.93,1.0,2.0,0.0
-1.92,1.0,2.0,0.0
-1.91,1.0,2.0,0.0
-1.9,1.0,2.0,0.0
-1.89,1.0,2.0,0.0
-1.88,1.0,2.0,0.0
-1.87,1.0,2.0,0.0
-1.86,1.0,2.0,0.0
-1.85,1.0,2.0,0.0
-1.84,1.0,2.0,0.0
-1.83,1.0,2.0,0.0
-1.82,1.0,2.0,0.0
-1.81,1.0,2.0,0.0
-1.8,1.0,2.0,0.0
-1.79,1.0,2.0,0.0
-1.78,1.0,2.0,0.0
-1.77,1.0,2.0,0.0
