timestamp,x,y,z,yaw,odor_concentration,is_surging,is_casting,vx,vy,vz,heading,angular_velocity
1744751521.0593936,3.8288190364837646,-0.4766077995300293,1.9983463287353516,3.054472697121723,0.6,False,True,-0.5,0.16940589615048512,0.0008268356323242188,2.8149196162329133,1.1153539020919023
1744751521.0914187,3.817453622817993,-0.4719197750091553,1.997908353805542,3.0490031418592873,0.6,False,True,-0.5,0.1349180470077059,0.001045823097229004,2.878033594543997,1.2622795662216735
1744751521.127248,3.802100419998169,-0.4652253985404968,1.997239589691162,3.0452086748981357,0.6,False,True,-0.5,0.0936469416770651,0.0013802051544189453,2.956443827483522,1.568204658790497
1744751521.1593425,3.790565252304077,-0.4599805474281311,1.9967445135116577,3.0437487540262156,0.6,False,True,-0.5,0.05096912565069045,0.0016277432441711426,3.0400053109674023,1.6712296696776097
1744751521.191181,3.778998613357544,-0.4545527696609497,1.99634850025177,3.04179066207756,0.6,False,True,-0.5,0.0071070962040804785,0.0018257498741149902,3.127379418359552,1.7474821478429894
1744751521.2261393,3.7673697471618652,-0.44918394088745117,1.996036410331726,3.039954008851424,0.6,False,True,-0.5,-0.04385387050898253,0.001981794834136963,-3.0541087817765304,2.033942140870093
1744751521.2570832,3.7556469440460205,-0.44391652941703796,1.9956134557724,3.0393664048071036,0.6,False,True,-0.5,-0.09103048173149425,0.002193272113800049,-2.961504151211028,1.8520926113100518
1744751521.291929,3.7438302040100098,-0.4388226568698883,1.9953104257583618,3.0402731647294665,0.6,False,True,-0.5,-0.14614480364024857,0.002344787120819092,-2.857224538490053,2.085592254419497
1744751521.3268452,3.7279245853424072,-0.4325034022331238,1.9948580265045166,3.043289322366458,0.6,False,True,-0.5,-0.20291134035332356,0.0025709867477416992,-2.7560768242152047,2.022954285496965
1744751521.3587193,3.7159197330474854,-0.42820605635643005,1.9945579767227173,3.044494600429299,0.6,False,True,-0.5,-0.25562361484349705,0.0027210116386413574,-2.66898779915684,1.7417805011672982
1744751521.3936996,3.7037386894226074,-0.4243871569633484,1.9941728115081787,3.0494218218165354,0.6,False,True,-0.5,-0.31400057329322073,0.0029135942459106445,-2.580838120727209,1.7629935685926148
1744751521.4256008,3.6915507316589355,-0.4210946559906006,1.993772029876709,3.056474950738343,0.6,False,True,-0.5,-0.3672209218872024,0.003113985061645508,-2.5081233474059217,1.454295466425748
1744751521.4595702,3.6792025566101074,-0.41837313771247864,1.9934217929840088,3.0611185907423204,0.6,False,True,-0.5,-0.42340057663198877,0.0032891035079956055,-2.438958618667405,1.3832945747703376
1744751521.4925714,3.6666781902313232,-0.41629502177238464,1.9931395053863525,3.0704891727448684,0.6,False,True,-0.5,-0.4769890435081906,0.0034302473068237305,-2.3797430683704497,1.1843110059391027
1744751521.5254018,3.6541390419006348,-0.41493844985961914,1.9929009675979614,3.0804954998025806,0.6,False,True,-0.5,-0.5288680780099524,0.003549516201019287,-2.3281437549484196,1.0319862684406012
